"ecstasy","joy","serenity","pensiveness","sadness","grief","vigilance","anticipation","interest","distraction","surprise","amazement","rage","anger","annoyance","apprehension","fear","terror","admiration","trust","acceptance","boredom","disgust","loathing","class"
1.63,0,0,-0.1,0,0,1.51,0,0.34,0,0,-0.85,0,0,0,-0.06,0,-0.71,2.44,0,0.24,0,0,-0.72,"MedoTristeza"
0,0,0.04,0,0,-0.85,0,0,0.3,0,0,0,0.78,0,0.06,-0.28,0,-0.71,0,0,0.12,-0.09,0,-1.62,"MedoTristeza"
0,0,0.53,0,0,0,0,0.35,0.23,0,0,0,0,0,0,-0.24,0,0,0.82,0,0.47,0,0,0,"NeutroSurpresa"
0.89,0,0,-0.05,0,0,0,0,0.16,0,0,0,0,0,0.05,-0.08,0,0,0,0,0.24,0,0,0,"AlegriaSurpresa"
0.93,0,0.09,-0.03,0,0,0.85,0,0.32,0,0,0,0,0,0,-0.09,0,0,0.97,0,0.09,0,0,0,"Tristeza"
0,1.01,0,-0.04,0,0,0.67,0,0.44,0,0,-0.67,0,0,0.03,-0.36,0,0,0,0.55,0.7,0,0,0,"DesgostoMedo"
0,0,0.22,0,0,-1.62,0,0,0.31,0,0,0,1.78,0,0.03,-0.07,0,0,0,0,0.42,0,-0.58,0,"DesgostoSurpresa"
0,0,0.27,-0.06,0,0,0,0,0.3,0,0,0,0,0,0,-0.1,0,0,0,0,0.15,0,0,0,"SurpresaTristeza"
0.96,0,0.06,-0.06,0,0,0.92,0,0.09,-0.07,0,0,1.69,0,0.08,-0.1,0,0,0.9,0,0.12,-0.05,0,-1.73,"Surpresa"
0,0,0.09,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,"Surpresa"
0,0,0.03,-0.05,0,0,0,0,0.37,0,0,0,0,0,0,-0.09,0,0,0,0,0.13,0,0,0,"DesgostoSurpresa"
0,0,0,-0.14,0,0,0,0,0.14,0,0,0,0,0,0,-0.12,0,0,0,0,0,0,0,0,"MedoSurpresa"
0,0,0,-0.07,0,0,0,0,0.26,0,0,0,0,0,0,-0.06,0,0,0,0,0.06,0,0,0,"Tristeza"
1.69,0.57,0.37,-0.02,-0.64,0,1.67,0.35,0.39,0,0,-0.8,0,0.61,0.09,-0.46,0,0,1.55,0,0.62,0,0,-0.85,"Desgosto"
0,0,0.02,0,0,-0.91,0,0,0.16,0,0,0,0,0.65,0,-0.11,0,0,0,0,0.27,0,0,0,"DesgostoSurpresa"
0.97,0,0.04,-0.04,0,0,0.8,0,0.44,0,0,0,0,0,0,-0.18,0,-0.78,0.71,0,0.48,0,0,-0.73,"Alegria"
0,0,0.17,-0.03,0,-1.59,0,0,0.67,0,0,0,1.75,0,0,-0.47,0,0,0,0,0.75,-0.08,-0.64,-0.86,"AlegriaNeutro"
1.8,1.22,0.04,-0.05,-0.64,0,0.88,0.65,0.24,0,0,-0.97,0,0.5,0.02,-0.49,0,0,1.47,0,0.49,-0.05,0,-0.74,"AlegriaNeutro"
0,0,0,-0.08,0,-0.76,0,0,0,0,0,0,0.82,0,0.07,0,0,0,0,0,0,-0.26,-0.53,-0.86,"Tristeza"
0,0,0,-0.15,0,0,0,0,0.24,-0.03,0,0,0,0,0.03,-0.22,0,0,0,0,0.28,-0.07,0,0,"Surpresa"
0.93,0.61,0.07,0,0,0,0.85,0,0.11,0,0,-0.98,0,0,0,-0.07,0,0,1.77,0,0.06,0,0,0,"MedoTristeza"
0,0,0.05,-0.11,0,-1.7,0,0,0.5,0,0,0,0,0.64,0,-0.46,0,0,0,0.38,0.13,-0.13,0,-1.53,"Neutro"
0,0,0.15,0,0,0,0,0,0.49,0,0,0,0,0,0,-0.16,0,0,0,0,0.39,0,0,0,"Alegria"
0.85,0,0,0,0,0,0.95,0,0,0,0,-0.85,0,0,0,0,0,0,1.56,0,0,0,0,0,"NeutroSurpresa"
0.93,0,0.03,0,0,0,0.85,0,0.07,-0.05,0,0,0,0,0,0,0,0,0.97,0,0.05,0,0,0,"Tristeza"
0,0,0,0,0,-0.91,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0.07,0,0,0,"Neutro"
0.97,0,0.03,-0.06,0,0,0.8,0,0.21,0,0,0,0,0,0,-0.15,0,0,0,0,0.26,0,0,0,"Raiva"
0.77,0,0,-0.14,0,-0.7,0.81,0,0,0,0,0,0,0.52,0,-0.17,0,0,0.73,0,0,-0.09,0,-0.94,"Medo"
0.98,0,0.04,0,-0.51,0,0,0,0.34,-0.05,0,-0.67,0,0,0,-0.31,0,0,0.68,0,0.11,-0.09,0,0,"Medo"
2.6,0,0.07,0,0,0,1.6,0,0.33,0,0,-0.84,0,0,0,-0.32,0,0,2.78,0,0.39,0,0,0,"AlegriaNeutro"
1.74,0.47,0.06,0,0,-1.61,0.8,0.42,0,-0.13,0,0,0,0.52,0.28,-0.32,0,0,0.83,1.02,0,0,0,-0.94,"Medo"
0,0,0.12,0,-0.45,-0.74,0,0.42,0.07,-0.07,0,0,0.73,0.64,0,-0.39,0,0,0,0,0.1,-0.17,0,-2.47,"Surpresa"
0.7,0,0,-0.11,0,-0.92,0,0,0.19,0,-0.65,0,0,0,0,-0.06,0,0,0.79,0,0.06,0,0,-0.93,"Surpresa"
0,0,0.03,0,0,0,0,0,0.23,0,0,0,0,0,0,-0.09,0,0,0,0,0.17,0,0,0,"NeutroSurpresa"
0,0.53,0.06,-0.09,0,-0.85,0,0,0.11,-0.2,0,-0.68,1.51,0,0.11,-0.08,0,0,0.98,0,0.27,-0.1,0,-1.82,"Surpresa"
1.63,0,0.13,0,0,0,0,0,0.07,-0.03,0,-0.93,0,0,0.02,0,0,-0.76,0.96,0.58,0.09,-0.03,0,0,"DesgostoNeutro"
0,0,0,0,0,-0.99,0,0,0,0,0,0,0,0,0,0,0,-0.8,0,0,0,0,0,0,"Tristeza"
0,0,0.24,-0.03,0,0,0,0,0.24,-0.01,0,0,0.73,0,0,-0.25,0,0,0.7,0,0.33,-0.08,0,-0.92,"AlegriaSurpresa"
0.75,0,0.19,-0.04,0,-0.91,0,0,0.54,0,-0.6,0,0,0.64,0.01,-0.13,0,0,0,0.63,0.46,-0.06,0,-0.96,"Surpresa"
0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RaivaTristeza"
1.83,0.63,0,0,0,0,0,0.62,0,0,-0.59,0,0,0,0,-0.29,0,0,0,0.9,0,0,0,0,"NeutroTristeza"
0,0,0.14,-0.03,0,-0.87,0,0,0.21,0,0,0,0,0,0,-0.11,0,-0.87,0,0,0.21,-0.04,0,0,"RaivaTristeza"
0.93,0,0,-0.1,0,0,0.85,0,0,0,0,0,0,0,0,-0.11,0,0,0.97,0,0.12,0,0,0,"AlegriaNeutro"
1,0,0.05,-0.06,0,-0.99,0,0,0.36,0,0,0,0.67,0,0,-0.24,0,0,1,0,0.36,0,0,-0.93,"NeutroSurpresa"
1.85,0,0.31,0,0,0,0,0,0.67,-0.1,0,0,0,0,0.15,-0.23,0,0,0,0,0.82,-0.1,0,0,"Surpresa"
0,0.65,0,-0.11,0,-0.94,0,0,0.1,0,-0.59,0,0,0.61,0,-0.18,0,0,0.77,0,0.12,0,0,-0.67,"Neutro"
0.97,0,0.07,-0.17,0,-0.77,0,0,0.38,0,0,0,1.46,0,0.02,-0.29,0,-0.74,0.88,0.39,0.2,0,0,-1.4,"Neutro"
0.78,0,0.12,0,0,0,0.8,0,0.23,0,0,0,0.87,0,0,-0.17,0,0,0.83,0,0.07,0,0,-0.95,"NeutroTristeza"
0,0,0.1,-0.1,0,-0.98,0,0,0.17,0,0,0,0.96,0,0.03,-0.3,0,0,0.88,0,0.25,0,0,-0.96,"NeutroTristeza"
0,0,0.03,-0.14,0,-0.92,0,0,0.17,-0.02,0,0,0,0,0.02,-0.13,0,0,0,0,0.18,0,0,-0.93,"Neutro"
0.93,0,0.1,-0.08,-0.52,-0.69,0.85,0,0.44,0,0,0,1.73,0,0.01,-0.32,0,0,0.97,0,0.6,0,0,-2.47,"Tristeza"
0,0,0.08,-0.04,0,0,0,0,0.23,0,0,0,0,0,0,-0.09,0,0,0,0,0.48,0,0,0,"AlegriaNeutro"
0,0.53,0,-0.03,0,0,0,0,0.17,0,0,-0.87,0,0,0,-0.19,0,0,0.74,0,0.31,-0.06,0,0,"Tristeza"
0.93,0,0,-0.35,0,0,0.85,0,0.07,-0.01,0,0,0,0,0.02,-0.08,0,0,0.97,0,0,-0.22,0,0,"RaivaTristeza"
0,0,0,-0.14,0,0,0,0,0,0,0,0,0,0,0,-0.17,0,0,0,0,0,-0.09,0,0,"Tristeza"
1,0,0.04,0,0,0,0,0,0,-0.05,0,0,0,0,0.03,0,0,0,0,0,0.22,0,0,0,"Tristeza"
1.44,0,0.03,0,0,-0.91,0,0,0.28,0,-1.02,0,0,0.65,0,-0.2,0,0,0,1.73,0,0,0,0,"DesgostoSurpresa"
0.79,0,0,-0.15,0,-0.89,0.87,0,0.09,0,0,0,0.94,0,0,-0.3,0,0,0,0,0.15,-0.15,0,0,"Neutro"
0.95,0.63,0.05,-0.03,0,-0.69,0,0.34,0.24,0,-0.6,-0.73,0,0.61,0.01,-0.36,0,0,1.55,0,0.52,0,-0.6,0,"Neutro"
0.97,1.09,0.07,-0.11,0,-0.8,1.47,0.57,0.33,0,0,0,0.69,0,0,-0.43,-0.34,0,1.54,0.49,0.5,-0.2,0,-0.89,"DesgostoNeutro"
0,0,0,-0.06,0,0,0,0,0.14,0,0,0,0.97,0,0.01,-0.07,0,0,0,0,0.26,-0.06,0,-0.91,"Tristeza"
0,0,0.04,-0.05,0,0,0,0,0.28,0,0,0,0,0,0.04,-0.09,0,0,0,0,0.3,0,0,0,"Alegria"
0,0,0.06,-0.04,0,-0.91,0,0.62,0,-0.03,0,0,0,0,0.03,-0.31,0,-0.73,0,0,0.14,-0.07,0,-0.99,"Desgosto"
0,0,0.11,0,0,-0.91,0,0,0.07,0,0,0,0,0.65,0.08,0,0,0,0,0,0.33,0,0,0,"Tristeza"
0,0,0,0,-0.4,-0.91,0,0.54,0,0,0,0,0,0.65,0,-0.29,0,0,0,0,0,0,0,0,"Tristeza"
0,1.23,0,0,0,0,0,0,0,-0.05,-0.53,-0.92,0,0,0,0,0,0,1.7,0,0.05,0,0,0,"Neutro"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.71,0,0,0,0,0,-0.72,"MedoTristeza"
1.7,0,0.04,0,0,0,0.85,0,0.1,-0.05,0,0,0,0,0,-0.1,0,0,1.93,0,0.12,0,0,0,"Desgosto"
0.93,0,0.04,0,0,0,0.85,0,0.47,-0.05,0,0,0.73,0,0,-0.43,0,0,0.97,0.37,0.15,0,0,-0.92,"Neutro"
1,0,0.05,0,0,-0.72,0.72,0,0.38,0,0,0,0.88,0,0,-0.23,0,0,0.77,0,0.37,0,0,-0.76,"Neutro"
0,0,0.1,0,0,-0.83,0,0,0.47,0,0,-0.99,0,0,0,-0.35,0,-0.83,0,0,0.52,0,0,-0.78,"Tristeza"
0,0.52,0.04,-0.17,0,0,0,0,0,-0.01,0,-0.86,0.69,0,0.03,-0.05,0,0,0.73,0,0.09,-0.19,0,-0.68,"Desgosto"
0,0,0.14,0,0,-0.73,0,0,0.08,-0.02,0,0,0.92,0,0.02,0,0,0,0,0,0,-0.06,-0.55,0,"Surpresa"
0,0.61,0.27,0,0,-0.89,0,0,0.35,0,-0.53,0,0.94,0,0,-0.07,0,0,0.93,0,0.36,0,0,0,"Neutro"
0.88,0,0.05,-0.03,0,0,0,0,0.37,0,0,0,0,0,0,-0.11,0,0,0.81,0,0.36,-0.08,0,0,"AlegriaNeutro"
0.93,0.57,0.08,-0.04,0,0,0.85,0,0.18,0,0,-0.8,0,0,0,-0.11,0,0,1.77,0,0.23,0,0,0,"Surpresa"
1.68,0,0.15,0,-0.52,-0.91,0.96,0,0.32,0,-0.66,0,0.73,0.64,0,-0.23,0,0,0.93,0,0.4,0,0,-1.89,"Tristeza"
0,0,0,0,0,-0.87,0,0,0.46,0,0,0,0,0,0,-0.1,0,-0.87,0,0,0.23,0,0,0,"DesgostoTristeza"
0,0,0,0,0,0,0,0,0.1,-0.05,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,"NeutroSurpresa"
0,0,0.09,0,0,0,0,0,0.26,0,0,0,0,0,0,-0.18,0,0,0,0,0.31,0,0,0,"Neutro"
0,0,0.1,0,0,0,0,0,0.13,0,0,0,0,0,0.04,-0.08,0,0,0,0,0.24,0,0,0,"MedoTristeza"
0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DesgostoTristeza"
0,0,0.03,0,0,0,0,0,0.23,-0.07,0,0,0,0,0,-0.2,0,0,0,0,0.35,0,0,0,"Surpresa"
1.74,0,0.1,0,0,0,1.83,0,0.07,0,0,0,0,0,0.03,-0.08,0,0,2.57,0,0.19,-0.06,0,-0.86,"MedoTristeza"
0.93,0.52,0.07,-0.07,0,0,0.85,0,0.65,-0.17,0,-0.67,0,0,0.05,-0.43,0,0,0.97,0.94,0.48,-0.32,0,-0.86,"Surpresa"
0,0.62,0,0,0,-0.77,0,0,0.28,0,0,-0.92,0,0,0,0,-0.45,0,0.77,0,0,-0.05,0,0,"Neutro"
0.96,0.63,0,-0.06,0,-1.62,0,0,0.08,0,-0.6,-0.93,0.87,0,0,-0.06,0,-0.74,1.59,0.58,0.07,-0.05,0,-1.67,"Neutro"
1,0.38,0.24,-0.06,0,0,0.72,0.39,0.45,-0.05,0,0,0,0,0,-0.59,0,0,0.77,0.34,0.64,0,0,0,"SurpresaTristeza"
0.89,0,0.08,-0.1,0,0,0,0,0,-0.15,0,0,0.73,0,0.07,0,0,0,0,0,0,-0.23,0,-0.92,"SurpresaTristeza"
0.89,0,0.02,0,0,0,0,0,0,-0.1,0,-0.95,0,0,0.01,-0.1,0,0,0.91,0,0,0,0,0,"Desgosto"
0,0.49,0.14,-0.15,0,0,0.67,0,0,-0.15,0,0,0.82,0,0.14,-0.48,0,0,0,0,0.26,-0.42,0,-0.79,"DesgostoSurpresa"
0,0,0.06,-0.05,0,0,0,0,0.33,-0.08,0,0,0,0,0,-0.29,0,0,0,0,0.67,0,0,0,"DesgostoMedo"
0,0,0.04,0,0,0,0,0,0.3,0,0,0,0,0,0,-0.28,0,0,0,0,0.12,-0.06,0,0,"NeutroSurpresa"
0,0,0.15,0,0,-0.8,0,0,0.45,-0.19,0,0,0.72,0,0,-0.28,0,0,0.88,0.35,0.54,0,0,-0.71,"Desgosto"
0,0,0.05,0,0,0,0,0,0.31,0,0,0,0.73,0,0,-0.4,0,-0.94,0,0,0.38,0,0,-1.69,"Neutro"
0,0,0,-0.24,0,-0.71,0,0,0.34,0,0,0,0,0.6,0.11,-0.25,0,0,0,0,0.47,0,0,-0.86,"Neutro"
0,0,0,-0.08,0,0,0,0,0.62,0,0,0,0,0,0,-0.33,0,0,0,0.37,0.15,0,0,0,"Neutro"
0,0.58,0.1,-0.09,-0.64,0,0,0,0.43,0,-0.62,0,0,0.5,0,-0.19,0,0,0,0.6,0.28,0,0,-0.74,"Tristeza"
0,0,0.15,0,0,0,0,0,0.49,-0.1,0,0,0,0,0.11,-0.52,0,0,0.82,0.4,0.24,-0.1,0,0,"Neutro"
0,0,0.17,0,0,0,0,0,0.33,0,0,0,0,0,0,-0.17,0,0,0,0,0.32,0,0,0,"Neutro"
0.71,0,0,0,-0.52,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,-0.76,"Neutro"
0,0,0.18,0,0,-0.76,0,0,0.5,-0.13,0,0,0,0,0.03,-0.15,-0.64,0,0,0,0.67,0,0,0,"Desgosto"
1.81,0,0,0,0,-0.73,0.85,0,0.12,0,0,0,0.92,0,0,-0.07,0,0,1.83,0,0.18,0,-0.55,0,"DesgostoTristeza"
0.93,0,0.03,-0.19,-0.52,-0.89,0.85,0,0,-0.06,0,0,1.72,0,0.01,-0.08,0,0,0.97,0,0.32,-0.22,0,-0.98,"Tristeza"
0,0,0,-0.04,-1.29,0,0,0,0.1,-0.09,0,0,0.88,0.56,0.03,-0.11,0,0,0,0,0.17,-0.15,0,-1.81,"Neutro"
0,0.63,0.09,0,0,0,0,0.65,0.2,0,0,0,0,0,0,-0.33,0,0,0,0,0.41,0,0,0,"Tristeza"
0.88,0,0,0,-0.44,0,0,0,0,-0.25,-0.59,0,0,0,0.11,0,0,0,0,0.53,0.09,-0.1,-0.36,0,"NeutroSurpresa"
0,0,0,0,0,-0.89,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,"Desgosto"
0.97,0,0.08,0,-0.44,-0.98,0.8,0,0.23,-0.28,0,0,0.68,0,0.05,0,0,0,0,0,0.14,-0.28,-0.36,-0.96,"Surpresa"
1.77,0,0,0,0,0,1.59,0,0.08,0,-0.59,0,0,0,0,-0.09,0,0,0,0.53,0,-0.12,0,0,"Neutro"
0,0,0.07,-0.11,0,-0.89,0,0,0.79,0,0,0,0.94,0,0,-0.6,0,0,0,0,0.34,0,0,0,"Surpresa"
0,0,0.14,-0.09,0,-0.88,0,0,0.26,-0.03,0,0,1.45,0,0,-0.25,0,0,0,0,0.41,-0.08,0,-1.84,"AlegriaSurpresa"
0,0,0.03,0,0,0,0,0,0.42,0,0,0,0,0,0,-0.3,0,0,0,0,0.58,0,0,0,"MedoTristeza"
0,0,0,0,0,-2.5,0,0,0,-0.05,0,0,1.48,0,0.02,0,0,-0.74,0,0,0,-0.17,0,-2.57,"DesgostoNeutro"
0.72,0,0,0,0,0,0,0,0,0,-0.51,0,0,0,0,0,0,0,0,0.65,0,0,0,0,"Tristeza"
0,0,0.32,-0.11,0,0,0,0,0.51,-0.09,0,0,0,0,0.12,-0.28,0,0,0,0.34,0.16,-0.24,0,0,"DesgostoNeutro"
0,0,0,-0.05,0,-0.96,0,0,0.54,0,0,0,0.73,0,0,-0.34,0,0,0,0,0.61,0,0,-0.99,"MedoTristeza"
0,0,0.15,0,0,-0.82,0,0,0.34,-0.04,0,0,0.77,0,0,-0.09,0,0,0,0,0.37,0,0,-0.94,"Tristeza"
0,0,0.33,-0.17,0,-0.7,0,0,0.65,0,0,0,0,1.18,0.05,-0.17,0,0,0,0.35,0.26,0,-0.66,-0.94,"Surpresa"
0.97,0,0.1,0,0,0,0,0.34,0.18,0,0,0,0.77,0,0,-0.29,0,0,0.88,0,0.4,0,0,0,"Alegria"
0.72,0,0.03,0,0,0,0,0,0.24,0,-0.63,0,0,0,0,-0.06,0,0,0.9,0,0.15,0,0,0,"Alegria"
1.63,0.57,0.03,-0.32,0,-0.93,0,0,0.6,-0.03,-0.6,-0.72,0.95,0,0,-0.5,0,0,0.81,1.15,0.59,-0.16,0,-0.93,"SurpresaTristeza"
0,0,0.06,-0.1,0,0,0,0,0.59,0,0,0,0,0,0.01,-0.22,0,0,0,0,0.54,0,0,0,"DesgostoTristeza"
1,0,0,-0.11,0,0,0.72,0,0.14,0,0,0,0,0,0,-0.24,0,0,0.77,0,0.05,0,0,0,"NeutroSurpresa"
0,0,0.29,-0.14,0,0,0,0.35,0.07,0,0,0,0,0,0.02,-0.24,0,0,0,0,0.39,0,0,0,"Tristeza"
0,0,0.29,0,0,0,0,0,0.46,0,0,0,0.77,0,0.06,-0.28,0,-0.79,0,0,0.58,0,0,-1.79,"RaivaTristeza"
0.72,0,0.14,-0.36,0,0,0,0,0.3,-0.02,-0.51,0,0,0,0,-0.11,-0.39,0,0,0.65,0.27,-0.04,0,0,"Surpresa"
0,0,0.27,-0.11,0,-0.89,0,0,0.53,-0.14,0,0,0.93,0,0.02,-0.56,0,0,0,0.34,0.45,0,-0.56,0,"Alegria"
0.86,0,0,0,0,0,0.82,0,0.28,-0.02,0,0,0,0,0,-0.12,0,0,0.71,0,0.37,0,0,0,"Neutro"
0.72,0,0.26,0,0,-0.85,0,0,0.51,0,-0.51,0,0.78,0,0.01,-0.48,0,0,0,1.34,0.13,0,0,-0.9,"Neutro"
0.87,0.59,0.06,-0.1,0,0,0,0,0.44,0,-0.53,-0.82,0,0,0,-0.57,0,0,0,1.1,0.54,0,0,0,"Alegria"
0.79,0,0,0,-0.52,0,0.87,0,0.1,0,0,0,1.7,0,0,0,0,0,0,0,0.12,0,0,-1.84,"Tristeza"
0,0,0.07,-0.18,0,-0.91,0,0,0.41,0,0,0,0,0,0,-0.37,0,-0.73,0,0,0.15,0,0,-0.99,"Alegria"
0,0,0,0,-0.52,-0.71,0,0,0,0,-0.37,0,0.73,0,0.19,0,0,0,0,0,0,-0.31,0,-0.93,"Surpresa"
0,0,0.1,-0.24,0,0,0,0,0.32,0,0,0,0,0,0,-0.37,0,-0.93,0,0,0.25,-0.05,0,-0.75,"DesgostoMedo"
0,0,0,-0.12,0,0,0,0,0.17,-0.01,0,0,0,0,0,-0.14,0,0,0,0,0.1,-0.22,0,0,"Desgosto"
0.72,0,0,0,0,0,0,0,0,0,-0.51,0,0,0,0,0,0,0,0,0.65,0.1,0,0,0,"AlegriaTristeza"
0,0,0.07,0,-0.62,-1.95,0,0,0.33,-0.2,0,0,1,1.16,0.06,-0.28,0,0,0,0.37,0,0,-0.55,-1.67,"Surpresa"
0,0,0.14,0,0,0,0,0,0,-0.15,0,0,0,0,0.14,0,0,0,0,0,0,-0.27,0,0,"NeutroSurpresa"
0,0,0.03,-0.19,0,-2.83,0,0,0.68,0,0,-0.79,0.73,0.62,0,-0.3,0,-0.8,0,0,0.55,-0.05,0,-1.97,"DesgostoTristeza"
0,0,0,0,-0.54,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,-0.64,0,"NeutroTristeza"
0,0,0,-0.09,0,0,0,0,0.16,0,0,0,0,0.66,0,0,0,0,0,0,0,0,-0.66,0,"Surpresa"
1,0.66,0.03,-0.03,0,0,0.72,0,0.36,0,0,-0.82,0,0,0,-0.18,0,0,1.68,0,0.33,0,0,0,"AlegriaSurpresa"
1.6,0,0,-0.28,0,0,0,0,0.09,0,-1.16,0,0,0,0,-0.42,0,0,1.9,0,0,-0.25,0,0,"Neutro"
1.89,0,0.11,-0.03,0,0,0,0,0.46,0,0,-0.87,0.73,0,0,-0.55,0,0,0,0.98,0.18,-0.15,0,-0.92,"Surpresa"
0,0.58,0,-0.11,0,0,0,0,0.16,0,-0.62,0,0,0,0,-0.31,0,0,0,0.6,0.11,-0.07,0,0,"Alegria"
2.43,0,0.06,0,0,-1.53,0.92,0,0,0,-1.25,0,0.75,0.64,0,0,0,0,2.65,0,0.29,0,0,-1.71,"DesgostoSurpresa"
1.76,0,0.3,0,0,0,0.85,0,0.43,-0.05,0,0,0,0,0.01,-0.24,0,0,0.97,0,0.39,0,0,0,"MedoTristeza"
0,0,0.1,-0.06,0,0,0,0,0.19,-0.03,0,-1.51,0.71,0,0,-0.1,0,-0.99,0,0,0.22,-0.03,0,-1.65,"DesgostoSurpresa"
0,0,0.19,0,-0.4,0,0.75,0,0.32,0,0,0,0,0,0.08,-0.17,0,0,0,0,0.46,0,0,0,"NeutroSurpresa"
0,0,0.27,-0.24,0,-0.75,0,0,0.51,-0.04,0,0,1.41,0,0,-0.09,0,0,0,0,0.39,-0.24,-0.6,-0.92,"Surpresa"
0,0,0.1,-0.09,0,0,0,0,0.76,-0.05,0,0,0,0,0.02,-0.26,-0.34,0,0,0,0.71,-0.17,0,0,"AlegriaSurpresa"
0.93,0,0,-0.18,0,0,0,0,0.34,0,0,-0.84,0,0,0.02,-0.15,0,0,0.83,0,0.28,0,0,0,"Surpresa"
0.77,0,0.24,-0.07,0,-0.71,0.81,0,0.94,-0.05,0,0,0,0,0.02,-0.37,-0.4,0,0.73,0.34,0.66,-0.08,0,0,"Tristeza"
1.63,0,0.05,-0.05,0,0,0.85,0,0.47,0,0,0,0,0,0,-0.34,0,0,1.9,0,0.55,0,0,0,"DesgostoTristeza"
0,0,0.04,0,0,0,0,0,0,-0.18,0,0,0,0,0.03,0,0,0,0,0,0.05,0,0,0,"MedoTristeza"
0.85,0,0.04,-0.03,0,0,0,0,0.28,-0.07,0,-0.7,0.97,0,0.07,-0.2,0,0,0.91,0,0.32,-0.05,0,-0.73,"Neutro"
0.97,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tristeza"
0,0.61,0,0,0,0,0,0,0.3,0,-0.53,0,0,0,0,-0.2,0,0,0.93,0,0.12,0,0,0,"Desgosto"
2.52,0,0.02,-0.14,0,-1.68,1.67,0,0.63,-0.05,-0.63,0,0.91,0,0,-0.32,-0.4,0,2.59,0,0.47,-0.17,0,-0.96,"Medo"
0.86,0,0.03,-0.06,0,-0.96,0,0,0.37,-0.07,-0.55,0,0,0,0,-0.54,0,-0.81,0.99,0.65,0.71,0,0,-0.86,"Surpresa"
0,0,0.2,0,-0.47,0,0,0.39,0.64,-0.09,0,0,0,0,0,-0.61,0,0,0,0,0.63,-0.17,0,0,"Neutro"
0.86,0,0.22,-0.13,0,0,0.93,0,0.48,0,0,0,0,0.6,0,-0.15,0,0,0,0,0.12,0,-0.63,0,"MedoSurpresa"
2.33,0,0.26,-0.06,0,0,0.71,0.35,0,0,-0.54,0,0,0,0,-0.47,0,0,1.72,0,0.32,-0.07,0,0,"Alegria"
0.94,0,0.03,-0.14,0,-0.74,0,0,0.34,0,-0.58,0,0.69,0.64,0,-0.25,0,0,0,0.54,0.26,-0.22,-0.66,-0.75,"Neutro"
0.72,0,0.04,-0.17,0,-0.91,0,0,0.37,-0.13,-0.51,0,0,0.65,0.03,-0.2,0,0,0,0.65,0.21,0,0,0,"Medo"
0,0,0,-0.15,0,-0.91,0,0,0.23,0,0,0,1.66,0,0,-0.5,0,0,0,0.38,0,-0.15,0,-1.48,"Alegria"
0,0,0,-0.45,0,-3.63,0,0,0.36,-0.35,0,-0.75,0.74,0.52,0.19,-0.29,0,-0.7,0,0,0.2,-0.36,0,-2.65,"Medo"
0,1.26,0.06,0,0,0,0,0,0.27,0,-0.53,-0.87,0,0,0,-0.28,0,0,0.93,0.95,0,0,0,0,"Medo"
0,0,0,-0.14,0,0,0,0,0.28,0,0,0,0,0,0.02,-0.07,0,0,0,0,0.14,0,0,0,"DesgostoMedo"
0,0,0,-0.07,0,0,0,0,0.26,0,0,0,0,0,0,-0.06,0,0,0,0,0.06,0,0,0,"Surpresa"
0,0,0.03,-0.1,0,0,0,0,0.6,0,0,0,0,0,0,-0.25,0,0,0,0,0.29,0,0,0,"Medo"
0.82,1.13,0,-0.16,0,0,0.68,0.63,0,-0.07,0,0,0,0,0,-0.6,0,0,0.75,0,0.59,-0.21,0,0,"Neutro"
1.91,0,0.03,-0.08,0,-0.83,0.85,0,0.09,0,0,-0.67,0.95,0,0.01,-0.16,0,0,1.65,0,0.33,0,0,-0.86,"Desgosto"
0.93,0.53,0.06,-0.08,0,-0.83,0.85,0,0.18,0,0,-0.71,0.9,0,0.07,0,0,0,0.97,0.61,0.18,-0.26,0,-0.67,"Tristeza"
0.78,0,0,0,0,-0.83,0,0,0.3,0,0,-0.8,0.9,0,0,-0.2,0,0,0.95,0,0.12,0,0,-0.67,"Medo"
3.28,1.2,0.33,-0.1,0,0,0.94,0.35,0.64,-0.07,-1.13,-1.68,0,0,0.12,-0.35,0,0,2.31,1.04,0.86,-0.05,0,0,"Surpresa"
0,0.6,0.06,-0.15,0,-0.98,0,0,0.11,0,0,0,0,0,0,-0.07,0,-0.82,0.88,0,0.1,-0.05,0,-0.95,"MedoTristeza"
0,0,0.32,-0.11,0,0,0,0.46,0.51,-0.07,0,0,0,0,0.05,-0.19,-0.35,-0.94,0,0.44,0.47,0,0,-0.77,"Medo"
